X,Y,OBJECTID,SysSchool,GradeRange,SchoolAddress,SchoolCity,STATE,SchoolZipCode,MailAddress,MailCity,MailZipCode,PrincipalName,PrincipalEmail,SchoolPhone,SchoolFax,longitude,latitude,Year,SchoolYear,SystemID,SystemName,SchoolID,SchoolName,Type,ENROLLMENT_COUNT,ENROLL_PERCENT_ASIAN,ENROLL_PERCENT_NATIVE,ENROLL_PERCENT_BLACK,ENROLL_PERCENT_HISPANIC,ENROLL_PERCENT_MULTIRACIAL,ENROLL_PERCENT_WHITE,ENROLL_PERCENT_MIGRANT,ENROLL_PERCENT_ED,ENROLL_PERCENT_SWD,ENROLL_PERCENT_LEP,ENROLL_PCT_ESOL,ENROLL_PCT_GIFTED,direct_cert_perc,pAbsent0_5,pAbsent6_15,pAbsent16P,Churn,TeacherCount,AvgExp,pYrsLt1,pYears1_10,pYears11_20,pYears21_30,pYearsGt30,Debt,GenAdmin,Instruction,Support,Ops,Media,PServices,Capital,SchoolAdmin,Food,Transport,TotalSpend,CCRPI,ClimateStar,NTestedELA3,Begin_CntELA3,Develop_CntELA3,Prof_CntELA3,Dist_CntELA3,pBeginELA3,pDevelopELA3,pProfELA3,pDistELA3,DevPlus_CntELA3,ProfPlus_CntELA3,pDevPlusELA3,pProfPlusELA3,NTestedELA5,Begin_CntELA5,Develop_CntELA5,Prof_CntELA5,Dist_CntELA5,pBeginELA5,pDevelopELA5,pProfELA5,pDistELA5,DevPlus_CntELA5,ProfPlus_CntELA5,pDevPlusELA5,pProfPlusELA5,NTestedMath3,Begin_CntMath3,Develop_CntMath3,Prof_CntMath3,Dist_CntMath3,pBeginMath3,pDevelopMath3,pProfMath3,pDistMath3,DevPlus_CntMath3,ProfPlus_CntMath3,pDevPlusMath3,pProfPlusMath3,NTestedMath5,Begin_CntMath5,Develop_CntMath5,Prof_CntMath5,Dist_CntMath5,pBeginMath5,pDevelopMath5,pProfMath5,pDistMath5,DevPlus_CntMath5,ProfPlus_CntMath5,pDevPlusMath5,pProfPlusMath5,NTestedELA8,BeginELA8_Cnt,DevelopELA8_Cnt,ProfELA8_Cnt,DistELA8_Cnt,NTestedMath8,BeginMath8_Cnt,DevelopMath8_Cnt,ProfMath8_Cnt,DistMath8_Cnt,pBeginELA8,pDevelopELA8,pProfELA8,pDistELA8,pBeginMath8,pDevelopMath8,pProfMath8,pDistMath8,DevPlusELA8_Cnt,ProfPlusELA8_Cnt,pDevPlusELA8,pProfPlusELA8,DevPlusMath8_Cnt,ProfPlusMath8_Cnt,pDevPlusMath8,pProfPlusMath8,NTestedAlgebraI,Begin_CntAlgebraI,Develop_CntAlgebraI,Prof_CntAlgebraI,Dist_CntAlgebraI,pBeginAlgebraI,pDevelopAlgebraI,pProfAlgebraI,pDistAlgebraI,DevPlus_CntAlgebraI,ProfPlus_CntAlgebraI,pDevPlusAlgebraI,pProfPlusAlgebraI,NTestedAmLit,Begin_CntAmLit,Develop_CntAmLit,Prof_CntAmLit,Dist_CntAmLit,pBeginAmLit,pDevelopAmLit,pProfAmLit,pDistAmLit,DevPlus_CntAmLit,ProfPlus_CntAmLit,pDevPlusAmLit,pProfPlusAmLit,NTestedAnalGeometry,Begin_CntAnalGeometry,Develop_CntAnalGeometry,Prof_CntAnalGeometry,Dist_CntAnalGeometry,pBeginAnalGeometry,pDevelopAnalGeometry,pProfAnalGeometry,pDistAnalGeometry,DevPlus_CntAnalGeometry,ProfPlus_CntAnalGeometry,pDevPlusAnalGeometry,pProfPlusAnalGeometry,NTestedBiology,Begin_CntBiology,Develop_CntBiology,Prof_CntBiology,Dist_CntBiology,pBeginBiology,pDevelopBiology,pProfBiology,pDistBiology,DevPlus_CntBiology,ProfPlus_CntBiology,pDevPlusBiology,pProfPlusBiology,NTestedCoordAlgebra,Begin_CntCoordAlgebra,Develop_CntCoordAlgebra,Prof_CntCoordAlgebra,Dist_CntCoordAlgebra,pBeginCoordAlgebra,pDevelopCoordAlgebra,pProfCoordAlgebra,pDistCoordAlgebra,DevPlus_CntCoordAlgebra,ProfPlus_CntCoordAlgebra,pDevPlusCoordAlgebra,pProfPlusCoordAlgebra,NTestedEcon,Begin_CntEcon,Develop_CntEcon,Prof_CntEcon,Dist_CntEcon,pBeginEcon,pDevelopEcon,pProfEcon,pDistEcon,DevPlus_CntEcon,ProfPlus_CntEcon,pDevPlusEcon,pProfPlusEcon,NTestedGeometry,Begin_CntGeometry,Develop_CntGeometry,Prof_CntGeometry,Dist_CntGeometry,pBeginGeometry,pDevelopGeometry,pProfGeometry,pDistGeometry,DevPlus_CntGeometry,ProfPlus_CntGeometry,pDevPlusGeometry,pProfPlusGeometry,NTestedLit9,Begin_CntLit9,Develop_CntLit9,Prof_CntLit9,Dist_CntLit9,pBeginLit9,pDevelopLit9,pProfLit9,pDistLit9,DevPlus_CntLit9,ProfPlus_CntLit9,pDevPlusLit9,pProfPlusLit9,NTestedPhysSci,Begin_CntPhysSci,Develop_CntPhysSci,Prof_CntPhysSci,Dist_CntPhysSci,pBeginPhysSci,pDevelopPhysSci,pProfPhysSci,pDistPhysSci,DevPlus_CntPhysSci,ProfPlus_CntPhysSci,pDevPlusPhysSci,pProfPlusPhysSci,NTestedUSHistory,Begin_CntUSHistory,Develop_CntUSHistory,Prof_CntUSHistory,Dist_CntUSHistory,pBeginUSHistory,pDevelopUSHistory,pProfUSHistory,pDistUSHistory,DevPlus_CntUSHistory,ProfPlus_CntUSHistory,pDevPlusUSHistory,pProfPlusUSHistory,NDropout712,pNDropout712,GraduationRate,NUMBER_OF_GRADUATES,pHopeEligible,chENROLLMENTCnt,pchENROLLMENTCnt,chCCRPI,chpProfPlusELA3,chpProfPlusMath3,chpProfPlusELA5,chpProfPlusMath5,chpELA8,chpProfPlusMath8,chpProfPlusAlgebraI,chpProfPlusAmLit,chpProfPlusAnalGeometry,chpProfPlusBiology,chpProfPlusCoordAlgebra,chpProfPlusEcon,chpProfPlusGeometry,chpProfPlusLit9,chpProfPlusPhysSci,chpProfPlusUSHistory,GlobalID,created_user,created_date,last_edited_user,last_edited_date
-84.275770178,33.8860234680001,677,6440315,06-12,3130 Raymond Dr,Doraville,GA,30340-1827,3130 Raymond Dr,Doraville,30340-1827,"Boone, Barbara",bboone@tapestrycharter.org,678.676.1200, ,-84.275766,33.886017,2019,2018-19,644,DeKalb County,315,Tapestry Public Charter School,High School,248,1,0,35,15,2,48,0,21,50,10,2,16,14,57,32,11,4,24,5,0,83,17,0,0,0,0,17483,0,0,0,0,0,0,0,0,17483,61,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,11,13,14,3,41,13,17,4,1,27,32,34,7,32,42,10,2,30,17,73,41,22,5,54,12,,,,,,,,,,,,,,29,9,7,11,2,31,24,38,7,20,13,69,45,37,24,9,3,1,65,24,8,3,13,4,35,11,44,23,10,9,2,52,23,21,5,21,11,48,25,35,17,16,2,0,49,46,6,0,18,2,51,6,16,3,8,4,1,19,50,25,6,13,5,81,31,,,,,,,,,,,,,,39,16,13,9,1,41,33,23,3,23,10,59,26,40,22,13,5,0,55,33,13,0,18,5,45,13,19,7,6,5,1,37,32,26,5,12,6,63,32,,,87,14,43,123,98.4,-9,,,,,2,-11,,,,0,-8,,,-2,,,{5F951B5D-ACD8-4B76-97DE-5EB5D75E75F7},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-84.1644201349999,33.695656431,678,6440375,PK-05,5505 Philip Bradley Dr,Lithonia,GA,30038-1200,5505 Philip Bradley Dr,Lithonia,30038-1200,"Burke, Walter",walter_l_burke@dekalbschoolsga.org,678.676.8702,678.676.8710,-84.164416,33.69565,2019,2018-19,644,DeKalb County,375,Fairington Elementary School,Elementary School,653,1,1,93,2,2,1,0,97,9,3,3,1,68,41,39,21,64,46,13,11,39,26,17,7,0,0,5711,108,299,162,742,0,601,0,0,7622,59,3,113,63,31,19,0,56,27,17,0,50,19,44,17,88,34,37,17,0,39,42,19,0,54,17,61,19,113,51,38,20,4,45,34,18,4,62,24,55,21,88,34,41,12,1,39,47,14,1,54,13,61,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28,-4.11,13,12,14,5,10,,,,,,,,,,,,,{0F0842A9-3481-4096-8C50-C32ED35CC5FE},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-84.1160101259999,33.77439345,679,6440397,06-08,922 Stephenson Rd,Stone Mountain,GA,30087-4619,922 Stephenson Rd,Stone Mountain,30087-4619,"Booker, Rasheen Germaine",Rasheen_Booker@dekalbschoolsga.org,678.676.4402,678.676.4410,-84.116006,33.774387,2019,2018-19,644,DeKalb County,397,Stephenson Middle School,Middle School,955,0,0,92,5,1,1,0,78,12,3,1,9,42,60,30,10,20,62,14,8,34,31,23,5,0,0,5660,0,585,121,760,0,788,0,0,7915,68,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303,47,162,90,4,303,63,161,66,12,16,54,30,1,21,53,22,4,256,94,85,31,239,78,79,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,-6,4,,,,,-3,-6,,,,,,,,,,,{7DDC84B5-FD99-47E1-8F39-531FC9AD5AF6},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-84.254631166,33.785910447,680,6440399,PK-05,385 Glendale Rd,Scottdale,GA,30079-1810,385 Glendale Rd,Scottdale,30079-1810,"Massey, Katrina",katrina_k_massey@dekalbschoolsga.org,678.676.6002,678.676.6010,-84.254627,33.785904,2019,2018-19,644,DeKalb County,399,Robert Shaw Theme School,Elementary School,439,3,0,93,2,0,1,0,85,7,26,20,9,47,77,20,3,1,36,11,6,53,22,17,3,0,0,6312,5,294,181,545,0,872,0,0,8208,80,4,85,7,19,38,21,8,22,45,25,78,59,92,69,73,7,25,38,3,10,34,52,4,66,41,90,56,85,2,22,34,27,2,26,40,32,83,61,98,72,73,10,36,22,5,14,49,30,7,63,27,86,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23,-4.97,1,6,14,-4,1,,,,,,,,,,,,,{3D9A7D4F-CDB4-4777-9765-D9340F7A83FB},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-84.202468148,33.7344794380001,681,6440401,06-08,5200 Covington Hwy,Decatur,GA,30035-2201,5200 Covington Hwy,Decatur,30035-2201,"Kemp, Eric",eric_kemp@dekalbschoolsga.org,678.875.0302,678.875.0310,-84.202464,33.734473,2019,2018-19,644,DeKalb County,401,Mary McLeod Bethune Middle School,Middle School,862,3,0,88,7,1,1,0,100,16,7,4,3,63,69,25,5,35,57,8,11,58,19,9,4,0,0,5603,0,621,104,644,0,924,0,0,7896,61,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,74,131,53,2,260,98,146,14,2,29,50,20,1,38,56,5,1,186,55,72,21,162,16,62,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,3,,,,18,2.13,6,,,,,-2,-17,,,,,,,,,,,{AF64977C-FA33-4215-AD79-C8DB67FA06E2},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-84.310892188,33.8966054690001,682,6440406,06-08,3601 Sexton Woods Dr,Chamblee,GA,30341-2016,3601 Sexton Woods Dr,Chamblee,30341-2016,"Martin, John",John_Martin@dekalbschoolsga.org,678.874.8202,..,-84.310888,33.896599,2019,2018-19,644,DeKalb County,406,Chamblee Middle School,Middle School,969,11,0,23,19,5,42,0,27,8,12,4,46,12,66,29,6,11,68,13,10,37,31,16,6,0,0,5472,0,504,116,455,0,833,0,0,7381,92,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356,17,48,161,130,356,22,71,156,106,5,14,45,37,6,20,44,30,339,291,95,82,333,262,94,74,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,118,0,3,47,68,0,3,40,58,118,115,100,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,3.41,7,,,,,8,13,,,,,2,,,,,,{D12D50E4-97E2-40B8-8CAC-D62D071C960A},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-84.1946571509999,33.8325964590001,683,6440407,09-12,1701 Mountain Industrial Blvd,Stone Mountain,GA,30083-1027,1701 Mountain Industrial Blvd,Stone Mountain,30083-1027,"Conner, Edward",Edward_L_Conner@dekalschoolsga.org,678.676.0221, ,-84.194653,33.83259,2019,2018-19,644,DeKalb County,407,Dekalb Early College Academy,High School,302,4,0,87,5,2,3,0,59,1,3,0,20,18,84,14,2,3,19,18,5,26,26,26,16,0,0,5379,0,246,392,1396,0,1631,0,0,9045,97,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,0,15,50,13,0,19,64,17,78,63,100,81,82,1,7,51,23,1,9,62,28,81,74,99,90,77,1,11,43,22,1,14,56,29,76,65,99,84,60,0,4,35,21,0,7,58,35,60,56,100,93,1,,,,,,,,,,,,,,,,,,,,,,,,,,77,0,2,48,27,0,3,62,35,77,75,100,97,,,,,,,,,,,,,,75,0,6,45,24,0,8,60,32,75,69,100,92,,,99,72,93,-17,-5.32,-10,,,,,,,,4,0,0,4,,,9,,9,{0634148A-7F4E-4607-9F12-A2661EAB80FB},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-84.306966178,33.7272254330001,684,6440409,PK-05,2162 Second Ave,Decatur,GA,30032-5259,2162 Second Ave,Decatur,30032-5259,"Wells, Shaun",shaun_wells@dekalbschoolsga.org,678.874.3402, ,-84.306962,33.727219,2019,2018-19,644,DeKalb County,409,Ronald E McNair Discover Learning Academy Elementary School,Elementary School,659,0,0,95,3,0,1,0,100,8,2,1,2,68,42,40,18,26,49,12,12,37,29,14,8,0,0,6241,0,296,175,635,0,629,0,0,7975,41,2,108,54,35,18,1,50,32,17,1,54,19,50,18,94,47,35,12,0,50,37,13,0,47,12,50,13,108,46,29,28,5,43,27,26,5,62,33,57,31,94,48,36,8,2,51,38,9,2,46,10,49,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-172,-20.69,-13,5,16,-4,2,,,,,,,,,,,,,{E5A39FD5-BE1C-42B8-8387-654C51169452},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-84.2672661679999,33.759354441,685,6440410,08-12,1192 Clarendon Ave,Avondale Estates,GA,30002-1570,1192 Clarendon Ave,Avondale Estates,30002-1570,"McCauley, Susan",susan_m_mccauley@dekalbschoolsga.org,678.676.2502, ,-84.267262,33.759348,2019,2018-19,644,DeKalb County,410,DeKalb School of the Arts,High School,431,2,0,62,2,4,30,0,25,4,0,0,51,6,65,31,4,3,31,16,3,23,36,32,7,0,0,6003,0,831,205,469,0,1085,0,0,8593,93,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,0,7,42,36,85,3,21,41,20,0,8,49,42,4,25,48,24,85,78,100,92,82,61,96,72,,,,,,,,,,,,,,71,2,6,48,15,3,9,68,21,69,63,97,89,89,6,11,50,22,7,12,56,25,83,72,93,81,91,6,19,41,25,7,21,45,28,85,66,94,73,79,2,23,41,13,3,29,52,17,77,54,98,68,81,1,6,41,33,1,7,51,41,80,74,99,91,,,,,,,,,,,,,,91,1,3,39,48,1,3,43,53,90,87,99,96,42,9,14,18,1,21,33,43,2,33,19,79,45,69,2,11,32,24,3,16,46,35,67,56,97,81,,,99,80,71,34,8.56,-10,,,,,3,21,,1,20,0,6,-8,,6,-5,-6,{41BAECE4-B6DF-4BDE-A57C-A289B243E1E8},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-84.240908157,33.6896934270001,686,6440475,PK-05,3505 Boring Rd,Decatur,GA,30034-4406,3505 Boring Rd,Decatur,30034-4406,"Blackwell, Dawn",dawn_m_blackwell@dekalbschoolsga.org,678.874.5802,678.874.5810,-84.240904,33.689687,2019,2018-19,644,DeKalb County,475,Bob Mathis Elementary School,Elementary School,377,0,0,94,2,3,1,0,100,16,2,1,2,53,39,38,24,32,39,13,0,44,39,15,3,0,0,10650,0,336,307,949,0,989,0,0,13231,77,3,58,25,17,14,2,43,29,24,3,33,16,57,28,68,14,21,31,2,21,31,46,3,54,33,79,49,58,26,21,9,2,45,36,16,3,32,11,55,19,68,21,37,8,2,31,54,12,3,47,10,69,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20,-5.03,16,9,3,18,-6,,,,,,,,,,,,,{598D48DA-D385-4B6C-9279-C4B48A2A125A},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-84.124618128,33.77465045,687,6440497,09-12,701 Stephenson Rd,Stone Mountain,GA,30087-4616,701 Stephenson Rd,Stone Mountain,30087-4616,"Jones, Michael",michael_a_jones@dekalbschoolsga.org,678.676.4202,678.676.4210,-84.124614,33.774644,2019,2018-19,644,DeKalb County,497,Stephenson High School,High School,1443,0,0,93,4,1,1,0,67,10,2,1,8,31,47,33,20,19,85,16,4,31,32,25,9,0,0,5511,0,531,91,455,0,702,0,0,7290,68,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364,84,170,100,10,23,47,28,3,280,110,77,30,399,138,162,87,12,35,41,22,3,261,99,65,25,361,202,87,65,7,56,24,18,2,159,72,44,20,330,134,130,61,5,41,39,19,2,196,66,59,20,263,69,98,80,16,26,37,30,6,194,96,74,37,,,,,,,,,,,,,,341,69,127,134,11,20,37,39,3,272,145,80,43,360,208,115,35,2,58,32,10,1,152,37,42,10,330,65,124,126,15,20,38,38,5,265,141,80,43,66,4,78,282,29,-173,-10.7,-10,,,,,,,,2,9,0,7,-11,,19,-1,-1,{73636EBA-5C60-43F3-BCAA-E52C52B03804},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-84.198423151,33.7985584520001,688,6440500,06-12,5855 Memorial Dr,Stone Mountain,GA,30083-3486,5855 Memorial Dr,Stone Mountain,30083-3486,"Smith, Margie",margie_m_smith@dekalbschoolsga.org,678.676.2302,678.676.2310,-84.198419,33.798552,2019,2018-19,644,DeKalb County,500,DeKalb Alternative School,High School,161,2,0,84,8,1,4,0,98,20,4,3,,67,13,30,57,399,38,11,8,50,26,11,5,0,0,18763,0,2890,455,2921,0,5056,0,0,30084,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,34,22,2,1,58,50,7,1,0,58,37,3,2,86,12,2,0,25,3,42,5,8,1,14,2,,,,,,,,,,,,,,38,24,13,1,0,63,34,3,0,14,1,37,3,23,13,7,3,0,57,30,13,0,10,3,43,13,94,81,7,6,0,86,7,6,0,13,6,14,6,34,26,8,0,0,77,24,0,0,8,0,24,0,24,14,6,3,1,58,25,13,4,10,4,42,17,,,,,,,,,,,,,,90,54,31,5,0,60,34,6,0,36,5,40,6,63,55,5,3,0,87,8,5,0,8,3,13,5,45,24,19,2,0,53,42,4,0,21,2,47,4,81,16,25,,,-5,-3.01,-4,,,,,1,2,,-9,13,0,-2,7,,6,1,-6,{6F138696-A1FD-4857-8946-FBEFC36AE4BF},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-84.197837151,33.7986284520001,689,6440503,PK-12,5839 Memorial Dr,Stone Mountain,GA,30083-3486,5839 Memorial Dr,Stone Mountain,30083-3486,"Summerlin, Michele",michele_r_summerlin@fc.dekalb.k12.ga.us,678.676.1890,678.676.1888,-84.197833,33.798622,2019,2018-19,644,DeKalb County,503,East DeKalb Special Education Center,K12,46,0,0,59,2,2,37,0,98,100,0,0,,13,100,0,0,100,5,24,0,20,20,20,40,0,0,103116,0,0,0,0,0,0,0,0,103116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,17.94,,,,,,,,,,,,,,,,,,{7D40C96B-AD0E-40D6-9914-C010BB632BB6},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-84.212117156,33.833058459,690,6440506,06-08,4293 Sarr Pkwy,Stone Mountain,GA,30083-1031,4301 Sarr Parkway,Tucker,30084,"Hinton, Vincent",vincent_t_hinton@dekalbscholsga.org,678.676.4802,..,-84.212113,33.833052,2019,2018-19,644,DeKalb County,506,Stone Mountain Middle School,Middle School,1019,8,0,77,10,2,3,0,90,13,21,12,5,53,47,33,20,33,69,11,9,46,28,16,1,0,0,5693,0,527,98,493,0,800,0,0,7611,61,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288,80,129,70,9,287,66,148,52,21,28,45,24,3,23,52,18,7,208,79,72,27,221,73,77,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,2,,,,66,6.92,1,,,,,5,9,,,,,,,,,,,{5ADF09CF-B331-4D37-BCC9-B15A6F77DD18},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-84.173597144,33.805048454,691,6440507,06-08,5265 Mimosa Dr,Stone Mountain,GA,30083-3624,5265 Mimosa Dr,Stone Mountain,30083-3624,"Rhodes, Antoine",antoine_l_rhodes@dekalbschoolsga.org,678.504.4302, ,-84.173593,33.805042,2019,2018-19,644,DeKalb County,507,The Champion Middle Theme School,Middle School,802,0,0,98,1,1,0,0,66,6,5,1,15,27,76,21,3,5,44,13,2,34,57,7,0,0,0,5250,0,669,153,541,0,889,0,0,7502,81,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,10,96,122,19,247,15,105,107,20,4,39,49,8,6,43,43,8,237,141,96,57,232,127,94,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,1,2,12,3,6,11,67,17,17,15,95,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.75,11,,,,,2,27,,,,,32,,,,,,{89EF2973-3643-41EA-AF7E-92AE21769661},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-84.320868188,33.8293524540001,692,6440510,PK-12,1634 Knob Hill Dr NE,Atlanta,GA,30329-3209,1634 Knob Hill Dr NE,Atlanta,30329-3209,"Sims, Keisha Simone",Keisha_s_sims@dekalbschoolsga.org,678.874.7002, ,-84.320864,33.829346,2019,2018-19,644,DeKalb County,510,Margaret Harris Comprehensive School,K12,73,10,0,63,12,1,14,0,66,100,10,0,,30,30,20,51,12,15,16,0,40,27,13,20,0,1538,32773,0,1887,960,1387,0,3259,0,0,41803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,25.86,,,,,,,,,,,,,,,,,,{6AD28A80-5CE1-4C4B-943E-30C0F7D8092E},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
-84.189796149,33.815552456,693,6440575,PK-05,4900 Sheila Ln,Stone Mountain,GA,30083-2124,4900 Sheila Ln,Stone Mountain,30083-2124,"Clark, Kyia",kyia_l_clark@dekalbschoolsga.org,678.676.4602,678.676.4610,-84.189792,33.815546,2019,2018-19,644,DeKalb County,575,Stone Mill Elementary School,Elementary School,559,1,1,81,14,2,2,0,100,7,15,12,3,66,47,38,15,47,41,13,7,49,24,12,7,0,0,6371,0,210,202,604,0,644,0,0,8031,67,4,110,46,31,27,6,42,28,25,6,64,33,58,30,102,32,42,23,5,31,41,23,5,70,28,69,27,109,36,41,24,8,33,38,22,7,73,32,67,29,103,24,52,25,2,23,51,24,2,79,27,77,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23,-3.95,2,10,5,0,4,,,,,,,,,,,,,{6B507741-28FC-4AF1-994B-88CE6E9918B7},opendata@arc,2020/03/25 03:24:58,opendata@arc,2020/03/25 03:24:58
